PACKET_ID,SEGMENT_ID,PACKET_TYPE,CONTROL_PACKET_TYPE/APP_NAME,SOURCE_ID,DESTINATION_ID,TRANSMITTER_ID,RECEIVER_ID,APP_LAYER_ARRIVAL_TIME(US),TRX_LAYER_ARRIVAL_TIME(US),NW_LAYER_ARRIVAL_TIME(US),MAC_LAYER_ARRIVAL_TIME(US),PHY_LAYER_ARRIVAL_TIME(US),PHY_LAYER_START_TIME(US),PHY_LAYER_END_TIME(US),APP_LAYER_PAYLOAD(Bytes),TRX_LAYER_PAYLOAD(Bytes),NW_LAYER_PAYLOAD(Bytes),MAC_LAYER_PAYLOAD(Bytes),PHY_LAYER_PAYLOAD(Bytes),PHY_LAYER_OVERHEAD(Bytes),PACKET_STATUS,LOCAL_ADDRESS,REMOTE_ADDRESS,CWND,SEQ_NO,ACK_NO,isSyn,isAck,isFin,SEGMENT_LEN,SOURCE_IP,DESTINATION_IP,GATEWAY_IP,NEXT_HOP_IP
298,0,CBR,App1_CBR,NODE-2,NODE-4,SWITCH-6,NODE-4,5940000,5940000,5940252.24,5940252.24,5940378.36,5940499.48,5940504.48,1460,1460,1468,1488,1514,0,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,192.32.65.5,192.32.63.8,192.32.63.1,192.32.63.8
299,0,CBR,App1_CBR,NODE-2,NODE-4,NODE-2,SWITCH-5,5960000,5960000,5960000,5960000,5960000,5960121.12,5960126.12,1460,1460,1468,1488,1514,0,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,192.32.65.5,192.32.65.1,192.32.65.5,192.32.65.1
299,0,CBR,App1_CBR,NODE-2,NODE-4,SWITCH-5,ROUTER-7,5960000,5960000,5960000,5960000,5960126.12,5960247.24,5960252.24,1460,1460,1468,1488,1514,0,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,192.32.65.5,192.32.65.1,192.32.65.5,192.32.65.1
299,0,CBR,App1_CBR,NODE-2,NODE-4,ROUTER-7,SWITCH-6,5960000,5960000,5960252.24,5960252.24,5960252.24,5960373.36,5960378.36,1460,1460,1468,1488,1514,0,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,192.32.65.5,192.32.63.8,192.32.63.1,192.32.63.8
299,0,CBR,App1_CBR,NODE-2,NODE-4,SWITCH-6,NODE-4,5960000,5960000,5960252.24,5960252.24,5960378.36,5960499.48,5960504.48,1460,1460,1468,1488,1514,0,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,192.32.65.5,192.32.63.8,192.32.63.1,192.32.63.8
300,0,CBR,App1_CBR,NODE-2,NODE-4,NODE-2,SWITCH-5,5980000,5980000,5980000,5980000,5980000,5980121.12,5980126.12,1460,1460,1468,1488,1514,0,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,192.32.65.5,192.32.65.1,192.32.65.5,192.32.65.1
300,0,CBR,App1_CBR,NODE-2,NODE-4,SWITCH-5,ROUTER-7,5980000,5980000,5980000,5980000,5980126.12,5980247.24,5980252.24,1460,1460,1468,1488,1514,0,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,192.32.65.5,192.32.65.1,192.32.65.5,192.32.65.1
300,0,CBR,App1_CBR,NODE-2,NODE-4,ROUTER-7,SWITCH-6,5980000,5980000,5980252.24,5980252.24,5980252.24,5980373.36,5980378.36,1460,1460,1468,1488,1514,0,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,192.32.65.5,192.32.63.8,192.32.63.1,192.32.63.8
300,0,CBR,App1_CBR,NODE-2,NODE-4,SWITCH-6,NODE-4,5980000,5980000,5980252.24,5980252.24,5980378.36,5980499.48,5980504.48,1460,1460,1468,1488,1514,0,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,192.32.65.5,192.32.63.8,192.32.63.1,192.32.63.8
301,0,CBR,App1_CBR,NODE-2,NODE-4,NODE-2,SWITCH-5,6000000,6000000,6000000,6000000,6000000,6000121.12,6000126.12,1460,1460,1468,1488,1514,0,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,192.32.65.5,192.32.65.1,192.32.65.5,192.32.65.1
301,0,CBR,App1_CBR,NODE-2,NODE-4,SWITCH-5,ROUTER-7,6000000,6000000,6000000,6000000,6000126.12,6000247.24,6000252.24,1460,1460,1468,1488,1514,0,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,192.32.65.5,192.32.65.1,192.32.65.5,192.32.65.1
301,0,CBR,App1_CBR,NODE-2,NODE-4,ROUTER-7,SWITCH-6,6000000,6000000,6000252.24,6000252.24,6000252.24,6000373.36,6000378.36,1460,1460,1468,1488,1514,0,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,192.32.65.5,192.32.63.8,192.32.63.1,192.32.63.8
301,0,CBR,App1_CBR,NODE-2,NODE-4,SWITCH-6,NODE-4,6000000,6000000,6000252.24,6000252.24,6000378.36,6000499.48,6000504.48,1460,1460,1468,1488,1514,0,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,192.32.65.5,192.32.63.8,192.32.63.1,192.32.63.8
302,0,CBR,App1_CBR,NODE-2,NODE-4,NODE-2,SWITCH-5,6020000,6020000,6020000,6020000,6020000,6020121.12,6020126.12,1460,1460,1468,1488,1514,0,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,192.32.65.5,192.32.65.1,192.32.65.5,192.32.65.1
302,0,CBR,App1_CBR,NODE-2,NODE-4,SWITCH-5,ROUTER-7,6020000,6020000,6020000,6020000,6020126.12,6020247.24,6020252.24,1460,1460,1468,1488,1514,0,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,192.32.65.5,192.32.65.1,192.32.65.5,192.32.65.1
302,0,CBR,App1_CBR,NODE-2,NODE-4,ROUTER-7,SWITCH-6,6020000,6020000,6020252.24,6020252.24,6020252.24,6020373.36,6020378.36,1460,1460,1468,1488,1514,0,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,192.32.65.5,192.32.63.8,192.32.63.1,192.32.63.8
302,0,CBR,App1_CBR,NODE-2,NODE-4,SWITCH-6,NODE-4,6020000,6020000,6020252.24,6020252.24,6020378.36,6020499.48,6020504.48,1460,1460,1468,1488,1514,0,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,192.32.65.5,192.32.63.8,192.32.63.1,192.32.63.8
303,0,CBR,App1_CBR,NODE-2,NODE-4,NODE-2,SWITCH-5,6040000,6040000,6040000,6040000,6040000,6040121.12,6040126.12,1460,1460,1468,1488,1514,0,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,192.32.65.5,192.32.65.1,192.32.65.5,192.32.65.1
303,0,CBR,App1_CBR,NODE-2,NODE-4,SWITCH-5,ROUTER-7,6040000,6040000,6040000,6040000,6040126.12,6040247.24,6040252.24,1460,1460,1468,1488,1514,0,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,192.32.65.5,192.32.65.1,192.32.65.5,192.32.65.1
303,0,CBR,App1_CBR,NODE-2,NODE-4,ROUTER-7,SWITCH-6,6040000,6040000,6040252.24,6040252.24,6040252.24,6040373.36,6040378.36,1460,1460,1468,1488,1514,0,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,192.32.65.5,192.32.63.8,192.32.63.1,192.32.63.8
303,0,CBR,App1_CBR,NODE-2,NODE-4,SWITCH-6,NODE-4,6040000,6040000,6040252.24,6040252.24,6040378.36,6040499.48,6040504.48,1460,1460,1468,1488,1514,0,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,192.32.65.5,192.32.63.8,192.32.63.1,192.32.63.8
304,0,CBR,App1_CBR,NODE-2,NODE-4,NODE-2,SWITCH-5,6060000,6060000,6060000,6060000,6060000,6060121.12,6060126.12,1460,1460,1468,1488,1514,0,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,192.32.65.5,192.32.65.1,192.32.65.5,192.32.65.1
304,0,CBR,App1_CBR,NODE-2,NODE-4,SWITCH-5,ROUTER-7,6060000,6060000,6060000,6060000,6060126.12,6060247.24,6060252.24,1460,1460,1468,1488,1514,0,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,192.32.65.5,192.32.65.1,192.32.65.5,192.32.65.1
304,0,CBR,App1_CBR,NODE-2,NODE-4,ROUTER-7,SWITCH-6,6060000,6060000,6060252.24,6060252.24,6060252.24,6060373.36,6060378.36,1460,1460,1468,1488,1514,0,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,192.32.65.5,192.32.63.8,192.32.63.1,192.32.63.8
304,0,CBR,App1_CBR,NODE-2,NODE-4,SWITCH-6,NODE-4,6060000,6060000,6060252.24,6060252.24,6060378.36,6060499.48,6060504.48,1460,1460,1468,1488,1514,0,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,192.32.65.5,192.32.63.8,192.32.63.1,192.32.63.8
305,0,CBR,App1_CBR,NODE-2,NODE-4,NODE-2,SWITCH-5,6080000,6080000,6080000,6080000,6080000,6080121.12,6080126.12,1460,1460,1468,1488,1514,0,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,192.32.65.5,192.32.65.1,192.32.65.5,192.32.65.1
305,0,CBR,App1_CBR,NODE-2,NODE-4,SWITCH-5,ROUTER-7,6080000,6080000,6080000,6080000,6080126.12,6080247.24,6080252.24,1460,1460,1468,1488,1514,0,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,192.32.65.5,192.32.65.1,192.32.65.5,192.32.65.1
305,0,CBR,App1_CBR,NODE-2,NODE-4,ROUTER-7,SWITCH-6,6080000,6080000,6080252.24,6080252.24,6080252.24,6080373.36,6080378.36,1460,1460,1468,1488,1514,0,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,192.32.65.5,192.32.63.8,192.32.63.1,192.32.63.8
305,0,CBR,App1_CBR,NODE-2,NODE-4,SWITCH-6,NODE-4,6080000,6080000,6080252.24,6080252.24,6080378.36,6080499.48,6080504.48,1460,1460,1468,1488,1514,0,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,192.32.65.5,192.32.63.8,192.32.63.1,192.32.63.8
306,0,CBR,App1_CBR,NODE-2,NODE-4,NODE-2,SWITCH-5,6100000,6100000,6100000,6100000,6100000,6100121.12,6100126.12,1460,1460,1468,1488,1514,0,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,192.32.65.5,192.32.65.1,192.32.65.5,192.32.65.1
306,0,CBR,App1_CBR,NODE-2,NODE-4,SWITCH-5,ROUTER-7,6100000,6100000,6100000,6100000,6100126.12,6100247.24,6100252.24,1460,1460,1468,1488,1514,0,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,192.32.65.5,192.32.65.1,192.32.65.5,192.32.65.1
306,0,CBR,App1_CBR,NODE-2,NODE-4,ROUTER-7,SWITCH-6,6100000,6100000,6100252.24,6100252.24,6100252.24,6100373.36,6100378.36,1460,1460,1468,1488,1514,0,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,192.32.65.5,192.32.63.8,192.32.63.1,192.32.63.8
306,0,CBR,App1_CBR,NODE-2,NODE-4,SWITCH-6,NODE-4,6100000,6100000,6100252.24,6100252.24,6100378.36,6100499.48,6100504.48,1460,1460,1468,1488,1514,0,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,192.32.65.5,192.32.63.8,192.32.63.1,192.32.63.8
307,0,CBR,App1_CBR,NODE-2,NODE-4,NODE-2,SWITCH-5,6120000,6120000,6120000,6120000,6120000,6120121.12,6120126.12,1460,1460,1468,1488,1514,0,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,192.32.65.5,192.32.65.1,192.32.65.5,192.32.65.1
307,0,CBR,App1_CBR,NODE-2,NODE-4,SWITCH-5,ROUTER-7,6120000,6120000,6120000,6120000,6120126.12,6120247.24,6120252.24,1460,1460,1468,1488,1514,0,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,192.32.65.5,192.32.65.1,192.32.65.5,192.32.65.1
307,0,CBR,App1_CBR,NODE-2,NODE-4,ROUTER-7,SWITCH-6,6120000,6120000,6120252.24,6120252.24,6120252.24,6120373.36,6120378.36,1460,1460,1468,1488,1514,0,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,192.32.65.5,192.32.63.8,192.32.63.1,192.32.63.8
307,0,CBR,App1_CBR,NODE-2,NODE-4,SWITCH-6,NODE-4,6120000,6120000,6120252.24,6120252.24,6120378.36,6120499.48,6120504.48,1460,1460,1468,1488,1514,0,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,192.32.65.5,192.32.63.8,192.32.63.1,192.32.63.8
308,0,CBR,App1_CBR,NODE-2,NODE-4,NODE-2,SWITCH-5,6140000,6140000,6140000,6140000,6140000,6140121.12,6140126.12,1460,1460,1468,1488,1514,0,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,192.32.65.5,192.32.65.1,192.32.65.5,192.32.65.1
308,0,CBR,App1_CBR,NODE-2,NODE-4,SWITCH-5,ROUTER-7,6140000,6140000,6140000,6140000,6140126.12,6140247.24,6140252.24,1460,1460,1468,1488,1514,0,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,192.32.65.5,192.32.65.1,192.32.65.5,192.32.65.1
308,0,CBR,App1_CBR,NODE-2,NODE-4,ROUTER-7,SWITCH-6,6140000,6140000,6140252.24,6140252.24,6140252.24,6140373.36,6140378.36,1460,1460,1468,1488,1514,0,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,192.32.65.5,192.32.63.8,192.32.63.1,192.32.63.8
308,0,CBR,App1_CBR,NODE-2,NODE-4,SWITCH-6,NODE-4,6140000,6140000,6140252.24,6140252.24,6140378.36,6140499.48,6140504.48,1460,1460,1468,1488,1514,0,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,192.32.65.5,192.32.63.8,192.32.63.1,192.32.63.8
309,0,CBR,App1_CBR,NODE-2,NODE-4,NODE-2,SWITCH-5,6160000,6160000,6160000,6160000,6160000,6160121.12,6160126.12,1460,1460,1468,1488,1514,0,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,192.32.65.5,192.32.65.1,192.32.65.5,192.32.65.1
309,0,CBR,App1_CBR,NODE-2,NODE-4,SWITCH-5,ROUTER-7,6160000,6160000,6160000,6160000,6160126.12,6160247.24,6160252.24,1460,1460,1468,1488,1514,0,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,192.32.65.5,192.32.65.1,192.32.65.5,192.32.65.1
309,0,CBR,App1_CBR,NODE-2,NODE-4,ROUTER-7,SWITCH-6,6160000,6160000,6160252.24,6160252.24,6160252.24,6160373.36,6160378.36,1460,1460,1468,1488,1514,0,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,192.32.65.5,192.32.63.8,192.32.63.1,192.32.63.8
309,0,CBR,App1_CBR,NODE-2,NODE-4,SWITCH-6,NODE-4,6160000,6160000,6160252.24,6160252.24,6160378.36,6160499.48,6160504.48,1460,1460,1468,1488,1514,0,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,192.32.65.5,192.32.63.8,192.32.63.1,192.32.63.8
310,0,CBR,App1_CBR,NODE-2,NODE-4,NODE-2,SWITCH-5,6180000,6180000,6180000,6180000,6180000,6180121.12,6180126.12,1460,1460,1468,1488,1514,0,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,192.32.65.5,192.32.65.1,192.32.65.5,192.32.65.1
310,0,CBR,App1_CBR,NODE-2,NODE-4,SWITCH-5,ROUTER-7,6180000,6180000,6180000,6180000,6180126.12,6180247.24,6180252.24,1460,1460,1468,1488,1514,0,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,192.32.65.5,192.32.65.1,192.32.65.5,192.32.65.1
310,0,CBR,App1_CBR,NODE-2,NODE-4,ROUTER-7,SWITCH-6,6180000,6180000,6180252.24,6180252.24,6180252.24,6180373.36,6180378.36,1460,1460,1468,1488,1514,0,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,192.32.65.5,192.32.63.8,192.32.63.1,192.32.63.8
310,0,CBR,App1_CBR,NODE-2,NODE-4,SWITCH-6,NODE-4,6180000,6180000,6180252.24,6180252.24,6180378.36,6180499.48,6180504.48,1460,1460,1468,1488,1514,0,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,192.32.65.5,192.32.63.8,192.32.63.1,192.32.63.8
311,0,CBR,App1_CBR,NODE-2,NODE-4,NODE-2,SWITCH-5,6200000,6200000,6200000,6200000,6200000,6200121.12,6200126.12,1460,1460,1468,1488,1514,0,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,192.32.65.5,192.32.65.1,192.32.65.5,192.32.65.1
311,0,CBR,App1_CBR,NODE-2,NODE-4,SWITCH-5,ROUTER-7,6200000,6200000,6200000,6200000,6200126.12,6200247.24,6200252.24,1460,1460,1468,1488,1514,0,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,192.32.65.5,192.32.65.1,192.32.65.5,192.32.65.1
311,0,CBR,App1_CBR,NODE-2,NODE-4,ROUTER-7,SWITCH-6,6200000,6200000,6200252.24,6200252.24,6200252.24,6200373.36,6200378.36,1460,1460,1468,1488,1514,0,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,192.32.65.5,192.32.63.8,192.32.63.1,192.32.63.8
311,0,CBR,App1_CBR,NODE-2,NODE-4,SWITCH-6,NODE-4,6200000,6200000,6200252.24,6200252.24,6200378.36,6200499.48,6200504.48,1460,1460,1468,1488,1514,0,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,192.32.65.5,192.32.63.8,192.32.63.1,192.32.63.8
312,0,CBR,App1_CBR,NODE-2,NODE-4,NODE-2,SWITCH-5,6220000,6220000,6220000,6220000,6220000,6220121.12,6220126.12,1460,1460,1468,1488,1514,0,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,192.32.65.5,192.32.65.1,192.32.65.5,192.32.65.1
312,0,CBR,App1_CBR,NODE-2,NODE-4,SWITCH-5,ROUTER-7,6220000,6220000,6220000,6220000,6220126.12,6220247.24,6220252.24,1460,1460,1468,1488,1514,0,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,192.32.65.5,192.32.65.1,192.32.65.5,192.32.65.1
312,0,CBR,App1_CBR,NODE-2,NODE-4,ROUTER-7,SWITCH-6,6220000,6220000,6220252.24,6220252.24,6220252.24,6220373.36,6220378.36,1460,1460,1468,1488,1514,0,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,192.32.65.5,192.32.63.8,192.32.63.1,192.32.63.8
312,0,CBR,App1_CBR,NODE-2,NODE-4,SWITCH-6,NODE-4,6220000,6220000,6220252.24,6220252.24,6220378.36,6220499.48,6220504.48,1460,1460,1468,1488,1514,0,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,192.32.65.5,192.32.63.8,192.32.63.1,192.32.63.8
313,0,CBR,App1_CBR,NODE-2,NODE-4,NODE-2,SWITCH-5,6240000,6240000,6240000,6240000,6240000,6240121.12,6240126.12,1460,1460,1468,1488,1514,0,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,192.32.65.5,192.32.65.1,192.32.65.5,192.32.65.1
313,0,CBR,App1_CBR,NODE-2,NODE-4,SWITCH-5,ROUTER-7,6240000,6240000,6240000,6240000,6240126.12,6240247.24,6240252.24,1460,1460,1468,1488,1514,0,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,192.32.65.5,192.32.65.1,192.32.65.5,192.32.65.1
313,0,CBR,App1_CBR,NODE-2,NODE-4,ROUTER-7,SWITCH-6,6240000,6240000,6240252.24,6240252.24,6240252.24,6240373.36,6240378.36,1460,1460,1468,1488,1514,0,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,192.32.65.5,192.32.63.8,192.32.63.1,192.32.63.8
313,0,CBR,App1_CBR,NODE-2,NODE-4,SWITCH-6,NODE-4,6240000,6240000,6240252.24,6240252.24,6240378.36,6240499.48,6240504.48,1460,1460,1468,1488,1514,0,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,192.32.65.5,192.32.63.8,192.32.63.1,192.32.63.8
314,0,CBR,App1_CBR,NODE-2,NODE-4,NODE-2,SWITCH-5,6260000,6260000,6260000,6260000,6260000,6260121.12,6260126.12,1460,1460,1468,1488,1514,0,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,192.32.65.5,192.32.65.1,192.32.65.5,192.32.65.1
314,0,CBR,App1_CBR,NODE-2,NODE-4,SWITCH-5,ROUTER-7,6260000,6260000,6260000,6260000,6260126.12,6260247.24,6260252.24,1460,1460,1468,1488,1514,0,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,192.32.65.5,192.32.65.1,192.32.65.5,192.32.65.1
314,0,CBR,App1_CBR,NODE-2,NODE-4,ROUTER-7,SWITCH-6,6260000,6260000,6260252.24,6260252.24,6260252.24,6260373.36,6260378.36,1460,1460,1468,1488,1514,0,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,192.32.65.5,192.32.63.8,192.32.63.1,192.32.63.8
314,0,CBR,App1_CBR,NODE-2,NODE-4,SWITCH-6,NODE-4,6260000,6260000,6260252.24,6260252.24,6260378.36,6260499.48,6260504.48,1460,1460,1468,1488,1514,0,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,192.32.65.5,192.32.63.8,192.32.63.1,192.32.63.8
315,0,CBR,App1_CBR,NODE-2,NODE-4,NODE-2,SWITCH-5,6280000,6280000,6280000,6280000,6280000,6280121.12,6280126.12,1460,1460,1468,1488,1514,0,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,192.32.65.5,192.32.65.1,192.32.65.5,192.32.65.1
315,0,CBR,App1_CBR,NODE-2,NODE-4,SWITCH-5,ROUTER-7,6280000,6280000,6280000,6280000,6280126.12,6280247.24,6280252.24,1460,1460,1468,1488,1514,0,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,192.32.65.5,192.32.65.1,192.32.65.5,192.32.65.1
315,0,CBR,App1_CBR,NODE-2,NODE-4,ROUTER-7,SWITCH-6,6280000,6280000,6280252.24,6280252.24,6280252.24,6280373.36,6280378.36,1460,1460,1468,1488,1514,0,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,192.32.65.5,192.32.63.8,192.32.63.1,192.32.63.8
315,0,CBR,App1_CBR,NODE-2,NODE-4,SWITCH-6,NODE-4,6280000,6280000,6280252.24,6280252.24,6280378.36,6280499.48,6280504.48,1460,1460,1468,1488,1514,0,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,192.32.65.5,192.32.63.8,192.32.63.1,192.32.63.8
316,0,CBR,App1_CBR,NODE-2,NODE-4,NODE-2,SWITCH-5,6300000,6300000,6300000,6300000,6300000,6300121.12,6300126.12,1460,1460,1468,1488,1514,0,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,192.32.65.5,192.32.65.1,192.32.65.5,192.32.65.1
316,0,CBR,App1_CBR,NODE-2,NODE-4,SWITCH-5,ROUTER-7,6300000,6300000,6300000,6300000,6300126.12,6300247.24,6300252.24,1460,1460,1468,1488,1514,0,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,192.32.65.5,192.32.65.1,192.32.65.5,192.32.65.1
316,0,CBR,App1_CBR,NODE-2,NODE-4,ROUTER-7,SWITCH-6,6300000,6300000,6300252.24,6300252.24,6300252.24,6300373.36,6300378.36,1460,1460,1468,1488,1514,0,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,192.32.65.5,192.32.63.8,192.32.63.1,192.32.63.8
316,0,CBR,App1_CBR,NODE-2,NODE-4,SWITCH-6,NODE-4,6300000,6300000,6300252.24,6300252.24,6300378.36,6300499.48,6300504.48,1460,1460,1468,1488,1514,0,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,192.32.65.5,192.32.63.8,192.32.63.1,192.32.63.8
317,0,CBR,App1_CBR,NODE-2,NODE-4,NODE-2,SWITCH-5,6320000,6320000,6320000,6320000,6320000,6320121.12,6320126.12,1460,1460,1468,1488,1514,0,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,192.32.65.5,192.32.65.1,192.32.65.5,192.32.65.1
317,0,CBR,App1_CBR,NODE-2,NODE-4,SWITCH-5,ROUTER-7,6320000,6320000,6320000,6320000,6320126.12,6320247.24,6320252.24,1460,1460,1468,1488,1514,0,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,192.32.65.5,192.32.65.1,192.32.65.5,192.32.65.1
317,0,CBR,App1_CBR,NODE-2,NODE-4,ROUTER-7,SWITCH-6,6320000,6320000,6320252.24,6320252.24,6320252.24,6320373.36,6320378.36,1460,1460,1468,1488,1514,0,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,192.32.65.5,192.32.63.8,192.32.63.1,192.32.63.8
317,0,CBR,App1_CBR,NODE-2,NODE-4,SWITCH-6,NODE-4,6320000,6320000,6320252.24,6320252.24,6320378.36,6320499.48,6320504.48,1460,1460,1468,1488,1514,0,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,192.32.65.5,192.32.63.8,192.32.63.1,192.32.63.8
318,0,CBR,App1_CBR,NODE-2,NODE-4,NODE-2,SWITCH-5,6340000,6340000,6340000,6340000,6340000,6340121.12,6340126.12,1460,1460,1468,1488,1514,0,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,192.32.65.5,192.32.65.1,192.32.65.5,192.32.65.1
318,0,CBR,App1_CBR,NODE-2,NODE-4,SWITCH-5,ROUTER-7,6340000,6340000,6340000,6340000,6340126.12,6340247.24,6340252.24,1460,1460,1468,1488,1514,0,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,192.32.65.5,192.32.65.1,192.32.65.5,192.32.65.1
318,0,CBR,App1_CBR,NODE-2,NODE-4,ROUTER-7,SWITCH-6,6340000,6340000,6340252.24,6340252.24,6340252.24,6340373.36,6340378.36,1460,1460,1468,1488,1514,0,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,192.32.65.5,192.32.63.8,192.32.63.1,192.32.63.8
318,0,CBR,App1_CBR,NODE-2,NODE-4,SWITCH-6,NODE-4,6340000,6340000,6340252.24,6340252.24,6340378.36,6340499.48,6340504.48,1460,1460,1468,1488,1514,0,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,192.32.65.5,192.32.63.8,192.32.63.1,192.32.63.8
